,년월,성별,연령대,세종특별자치시,조치원읍,연기면,연동면,부강면,금남면,장군면,연서면,전의면,전동면,소정면,한솔동,새롬동,도담동,아름동,종촌동,고운동,소담동,보람동,대평동,다정동
668,201907,남자,(80~89세),2122,496,46,91,133,202,139,196,163,114,59,52,54,113,48,74,66,22,35,19,0
669,201907,남자,(90~99세),205,47,1,9,12,19,12,15,11,5,3,11,12,14,9,9,9,4,0,3,0
670,201907,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,201907,여자,(0~9세),22580,1755,39,69,180,172,120,211,128,51,73,1431,4202,2234,1937,2517,3072,2101,1527,761,0
672,201907,여자,(10~19세),19253,2152,61,63,203,197,156,222,193,72,107,1663,3007,2191,2055,2049,2192,1143,1031,496,0
673,201907,여자,(20~29세),17428,2860,120,122,287,391,368,321,267,133,120,816,3080,2056,859,1393,1341,1216,994,684,0
674,201907,여자,(30~39세),30922,2649,100,131,271,349,252,311,226,103,98,1564,6030,3251,2206,3331,3851,2993,2012,1194,0
675,201907,여자,(40~49세),29825,3258,98,133,349,404,279,369,317,148,157,2288,4784,3394,3038,2982,3380,2001,1586,860,0
676,201907,여자,(50~59세),19631,3243,227,248,482,760,531,599,479,311,196,1057,2580,1760,1058,1540,1605,1233,1028,694,0
677,201907,여자,(60~69세),13021,2437,192,293,472,778,465,614,428,376,190,544,1273,893,546,917,1066,644,554,339,0
678,201907,여자,(70~79세),7131,1649,143,229,374,602,294,505,406,244,168,234,402,472,216,392,343,194,168,96,0
679,201907,여자,(80~89세),4330,851,109,221,230,409,229,320,281,225,122,143,218,283,115,198,129,87,94,66,0
680,201907,여자,(90~99세),772,148,20,39,26,78,33,50,59,34,14,21,52,42,36,28,29,25,21,17,0
681,201907,여자,(100세_이상),28,8,1,1,0,4,2,1,1,3,1,2,0,0,0,1,1,1,1,0,0
682,201908,남자,(0~9세),23724,1891,44,53,209,167,102,201,124,46,65,1502,4428,2341,2066,2606,3210,2263,1567,839,0
683,201908,남자,(10~19세),19607,2244,66,84,212,236,172,252,238,75,108,1713,2902,2234,2163,2046,2169,1133,1060,500,0
684,201908,남자,(20~29세),17908,3625,191,185,499,505,534,491,362,206,168,794,2574,1686,894,1212,1237,1156,947,642,0
685,201908,남자,(30~39세),29476,3018,201,156,443,515,504,483,311,182,124,1285,5633,2791,1706,2842,3344,2984,1753,1201,0
686,201908,남자,(40~49세),32132,3734,216,212,543,653,550,599,456,245,227,2254,4886,3382,2932,3067,3465,2153,1718,840,0
687,201908,남자,(50~59세),21257,3530,324,328,650,940,690,783,605,469,265,1204,2505,1881,1224,1482,1446,1260,1021,650,0
688,201908,남자,(60~69세),12816,2388,241,336,462,896,509,695,491,433,204,484,1215,822,524,764,912,621,500,319,0
689,201908,남자,(70~79세),5917,1298,114,185,279,505,251,391,291,245,119,201,345,349,202,356,349,182,159,96,0
690,201908,남자,(80~89세),2137,505,48,88,135,201,138,198,164,113,59,52,54,115,49,74,68,24,34,18,0
691,201908,남자,(90~99세),211,47,1,9,12,19,12,16,11,6,3,11,11,15,10,9,10,6,0,3,0
692,201908,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,201908,여자,(0~9세),22670,1747,39,67,181,174,118,213,124,51,72,1426,4271,2231,1912,2510,3064,2178,1527,765,0
694,201908,여자,(10~19세),19390,2137,61,63,203,197,158,220,190,71,105,1666,3047,2202,2067,2070,2194,1198,1047,494,0
695,201908,여자,(20~29세),17512,2855,119,120,284,386,374,312,264,132,119,818,3127,2058,862,1409,1340,1264,989,680,0
696,201908,여자,(30~39세),30963,2616,99,135,275,350,252,306,224,104,96,1546,6086,3217,2193,3311,3838,3117,2005,1193,0
697,201908,여자,(40~49세),30069,3244,101,130,344,402,286,371,318,147,155,2315,4856,3428,3036,2995,3392,2088,1600,861,0
698,201908,여자,(50~59세),19720,3225,229,251,478,757,529,594,474,309,196,1079,2607,1758,1070,1547,1613,1289,1032,683,0
699,201908,여자,(60~69세),13136,2448,190,294,473,788,465,613,427,376,190,544,1297,895,545,921,1082,672,561,355,0
700,201908,여자,(70~79세),7189,1655,142,229,375,604,295,509,413,245,166,239,404,475,226,402,349,198,171,92,0
701,201908,여자,(80~89세),4346,859,110,223,225,409,231,315,281,226,122,143,225,280,112,201,128,95,91,70,0
702,201908,여자,(90~99세),789,150,20,38,28,77,31,57,57,34,13,22,53,45,38,31,28,26,24,17,0
703,201908,여자,(100세_이상),26,6,1,1,0,4,2,1,1,3,1,2,0,0,0,1,1,1,1,0,0
704,201909,남자,(0~9세),23749,1881,41,52,211,165,104,201,124,47,63,1472,4477,2315,2030,2589,3196,2384,1561,836,0
705,201909,남자,(10~19세),19713,2244,67,81,209,231,168,249,237,76,102,1722,2962,2231,2165,2028,2179,1186,1071,505,0
706,201909,남자,(20~29세),18012,3644,187,186,501,499,533,487,353,205,165,804,2629,1686,899,1212,1231,1222,923,646,0
707,201909,남자,(30~39세),29572,3010,205,152,445,510,506,468,306,180,123,1281,5705,2771,1680,2811,3320,3141,1761,1197,0
708,201909,남자,(40~49세),32293,3716,216,218,545,648,551,600,453,243,221,2245,4948,3368,2920,3080,3469,2285,1716,851,0
709,201909,남자,(50~59세),21370,3521,319,325,646,925,680,782,600,468,266,1211,2563,1894,1222,1476,1437,1348,1021,666,0
710,201909,남자,(60~69세),12935,2413,244,339,464,900,511,697,494,435,206,488,1245,827,524,768,916,645,498,321,0
711,201909,남자,(70~79세),5948,1301,116,183,277,504,253,390,289,244,118,201,356,350,201,357,345,200,167,96,0
712,201909,남자,(80~89세),2159,505,49,89,137,206,139,200,164,113,60,55,59,116,49,76,67,25,32,18,0
713,201909,남자,(90~99세),215,48,1,9,12,21,12,16,10,7,3,10,11,15,10,9,10,7,1,3,0
714,201909,남자,(100세_이상),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
715,201909,여자,(0~9세),22694,1730,39,68,181,173,112,214,120,52,69,1404,4307,2200,1912,2502,3048,2282,1518,763,0
716,201909,여자,(10~19세),19518,2124,58,63,202,200,159,216,192,69,100,1680,3094,2212,2055,2071,2215,1267,1048,493,0
717,201909,여자,(20~29세),17568,2852,126,125,281,386,367,314,260,130,120,821,3143,2062,857,1404,1324,1327,986,683,0
718,201909,여자,(30~39세),31094,2620,92,134,271,346,257,301,221,104,95,1531,6180,3189,2173,3295,3816,3282,1994,1193,0
719,201909,여자,(40~49세),30217,3230,97,140,339,390,278,365,311,144,151,2318,4925,3439,3013,2986,3398,2214,1608,871,0
720,201909,여자,(50~59세),19925,3234,232,247,479,752,536,592,475,313,197,1087,2676,1767,1077,1544,1620,1379,1024,694,0
721,201909,여자,(60~69세),13212,2457,193,297,475,784,465,616,429,376,190,538,1326,900,550,925,1075,699,559,358,0
722,201909,여자,(70~79세),7228,1667,144,226,372,610,296,505,410,243,166,242,420,467,225,402,354,211,172,96,0
723,201909,여자,(80~89세),4376,860,110,220,229,416,231,320,281,222,120,145,230,285,112,204,128,105,89,69,0
724,201909,여자,(90~99세),795,148,20,40,28,75,30,59,58,34,13,23,52,48,37,29,30,28,26,17,0
725,201909,여자,(100세_이상),26,6,1,1,0,4,2,1,1,3,1,2,0,0,0,1,1,1,1,0,0
726,201910,남자,(0~9세),23912,1861,43,49,206,167,103,199,123,47,63,1473,4550,2274,2006,2560,3171,2584,1595,838,0
727,201910,남자,(10~19세),19881,2228,66,79,203,227,170,248,237,75,101,1731,3015,2220,2172,2022,2202,1283,1096,506,0
728,201910,남자,(20~29세),18152,3643,189,187,502,495,527,483,348,202,162,819,2683,1669,906,1202,1236,1321,926,652,0
729,201910,남자,(30~39세),29685,2990,199,155,432,501,499,460,307,175,120,1267,5770,2740,1639,2802,3282,3370,1786,1191,0
730,201910,남자,(40~49세),32533,3705,215,212,539,633,551,594,455,246,220,2226,5026,3333,2927,3072,3483,2469,1766,861,0
731,201910,남자,(50~59세),21602,3514,318,320,653,930,679,781,596,467,266,1229,2625,1889,1238,1469,1448,1467,1036,677,0
732,201910,남자,(60~69세),13102,2420,248,346,461,899,517,705,498,441,205,497,1284,830,521,767,933,697,504,329,0
733,201910,남자,(70~79세),5971,1305,118,181,279,501,255,389,285,244,118,204,365,347,197,354,338,218,176,97,0
734,201910,남자,(80~89세),2168,512,49,89,133,202,139,200,167,115,59,53,63,115,50,75,66,30,33,18,0
735,201910,남자,(90~99세),218,49,1,9,14,21,13,16,9,6,2,10,11,16,10,9,10,7,2,3,0
736,201910,남자,(100세_이상),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
737,201910,여자,(0~9세),22878,1711,39,68,180,169,111,214,114,52,68,1401,4353,2174,1892,2495,3040,2495,1540,762,0
738,201910,여자,(10~19세),19667,2109,60,61,197,203,155,217,195,68,98,1672,3143,2206,2065,2055,2218,1364,1079,502,0
739,201910,여자,(20~29세),17700,2844,125,122,280,385,359,312,253,133,118,833,3215,2028,843,1402,1327,1440,996,685,0
740,201910,여자,(30~39세),31238,2601,94,124,260,335,257,302,219,104,93,1530,6269,3158,2153,3240,3771,3532,2018,1178,0
741,201910,여자,(40~49세),30528,3202,102,133,340,391,273,363,308,146,147,2305,5028,3422,3016,2999,3408,2400,1664,881,0
742,201910,여자,(50~59세),20105,3233,227,252,478,750,534,593,473,312,195,1102,2739,1760,1079,1523,1633,1487,1036,699,0
743,201910,여자,(60~69세),13365,2469,195,296,477,791,461,615,427,375,187,539,1381,905,549,930,1085,743,576,364,0
744,201910,여자,(70~79세),7266,1666,146,228,373,611,298,506,413,244,165,246,430,462,221,395,354,231,179,98,0
745,201910,여자,(80~89세),4417,868,110,219,233,416,231,321,279,222,119,145,235,285,115,202,132,123,93,69,0
746,201910,여자,(90~99세),800,151,21,41,28,74,31,58,57,35,13,21,53,48,35,31,31,27,28,17,0
747,201910,여자,(100세_이상),28,6,1,1,1,4,2,1,1,3,1,2,1,0,0,1,1,1,1,0,0
748,201911,남자,(0~9세),24044,1844,41,47,201,160,104,193,122,46,62,1465,4583,2264,2000,2562,3173,2695,1638,844,0
749,201911,남자,(10~19세),19950,2207,66,75,204,226,167,244,230,76,100,1722,3061,2207,2168,2024,2210,1344,1119,500,0
750,201911,남자,(20~29세),18269,3625,185,182,497,493,526,481,349,198,159,824,2716,1667,903,1219,1240,1387,956,662,0
751,201911,남자,(30~39세),29815,2967,195,154,439,499,494,457,306,175,119,1259,5810,2736,1616,2776,3265,3542,1821,1185,0
752,201911,남자,(40~49세),32808,3698,216,211,538,633,553,590,459,242,222,2221,5095,3330,2931,3095,3504,2591,1818,861,0
753,201911,남자,(50~59세),21727,3502,318,321,649,937,672,781,596,456,266,1229,2649,1887,1239,1472,1451,1560,1050,692,0
754,201911,남자,(60~69세),13301,2446,252,347,473,894,525,697,497,451,209,507,1315,839,523,772,936,758,524,336,0
755,201911,남자,(70~79세),5998,1297,116,181,277,500,254,393,284,243,118,207,379,350,192,355,342,225,187,98,0
756,201911,남자,(80~89세),2198,522,49,89,135,202,138,205,169,115,59,52,66,116,50,77,68,32,36,18,0
757,201911,남자,(90~99세),222,49,1,9,14,22,15,16,9,6,2,11,11,16,9,9,10,8,2,3,0
758,201911,남자,(100세_이상),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
759,201911,여자,(0~9세),23040,1695,39,64,177,171,105,206,115,51,67,1392,4387,2174,1891,2478,3029,2644,1586,769,0
760,201911,여자,(10~19세),19797,2090,58,63,190,205,155,216,198,64,97,1669,3183,2214,2062,2070,2222,1431,1111,499,0
761,201911,여자,(20~29세),17816,2832,127,121,275,377,358,318,252,138,118,835,3252,2016,842,1409,1321,1532,1006,687,0
762,201911,여자,(30~39세),31331,2581,93,121,250,331,253,295,219,101,89,1514,6332,3135,2140,3202,3759,3676,2061,1179,0
763,201911,여자,(40~49세),30824,3199,103,132,338,394,269,361,306,142,149,2307,5103,3421,3008,3026,3412,2527,1734,893,0
764,201911,여자,(50~59세),20265,3217,224,250,469,745,538,592,469,314,195,1101,2785,1768,1090,1519,1649,1577,1062,701,0
765,201911,여자,(60~69세),13509,2486,192,301,479,786,467,613,434,376,185,539,1412,918,546,930,1091,795,588,371,0
766,201911,여자,(70~79세),7291,1666,145,230,373,609,293,502,404,245,164,247,435,467,221,396,365,237,189,103,0
767,201911,여자,(80~89세),4464,878,112,217,236,422,234,320,286,219,118,146,242,287,117,205,132,131,93,69,0
768,201911,여자,(90~99세),806,149,21,43,29,73,31,58,58,36,14,21,52,50,31,29,34,30,30,17,0
769,201911,여자,(100세_이상),28,6,1,1,1,4,2,1,1,3,1,2,1,0,0,1,1,1,1,0,0
770,201912,남자,(0~9세),24148,1841,39,47,200,158,107,183,119,46,59,1437,4633,2258,2000,2573,3160,2770,1663,855,0
771,201912,남자,(10~19세),20092,2205,60,72,208,227,168,243,232,73,101,1728,3089,2207,2172,2036,2237,1377,1158,499,0
772,201912,남자,(20~29세),18324,3648,178,178,498,492,526,467,348,195,164,833,2727,1665,889,1227,1226,1418,974,671,0
773,201912,남자,(30~39세),29906,2956,197,155,435,501,500,448,306,176,115,1241,5861,2729,1610,2762,3238,3622,1855,1199,0
774,201912,남자,(40~49세),33079,3694,213,209,537,628,555,583,464,242,223,2231,5148,3350,2921,3125,3544,2663,1880,869,0
775,201912,남자,(50~59세),21823,3494,315,317,653,937,680,780,600,452,261,1227,2683,1888,1241,1472,1459,1604,1058,702,0
776,201912,남자,(60~69세),13401,2461,250,350,472,895,523,692,497,451,211,517,1319,842,530,790,940,784,538,339,0
777,201912,남자,(70~79세),6037,1299,115,179,278,504,255,394,285,242,118,207,387,355,194,357,341,231,196,100,0
778,201912,남자,(80~89세),2222,523,51,92,136,207,138,205,171,115,61,52,66,117,51,80,69,33,37,18,0
779,201912,남자,(90~99세),228,49,1,9,14,25,16,15,9,7,2,11,11,17,9,10,10,8,2,3,0
780,201912,남자,(100세_이상),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
781,201912,여자,(0~9세),23092,1678,39,60,184,168,104,204,110,51,66,1391,4417,2161,1890,2462,3040,2683,1607,777,0
782,201912,여자,(10~19세),19938,2080,60,65,178,200,157,209,199,64,98,1666,3242,2227,2059,2073,2233,1482,1143,503,0
783,201912,여자,(20~29세),17965,2833,124,121,286,370,356,317,253,138,117,824,3287,2019,844,1438,1337,1583,1031,687,0
784,201912,여자,(30~39세),31390,2550,91,119,248,332,254,294,213,99,87,1503,6399,3118,2107,3188,3740,3763,2089,1196,0
785,201912,여자,(40~49세),31124,3209,99,129,340,392,279,362,304,140,152,2320,5150,3441,3017,3040,3449,2612,1794,895,0
786,201912,여자,(50~59세),20380,3208,216,251,466,741,532,578,471,315,196,1115,2828,1765,1101,1525,1668,1614,1087,703,0
787,201912,여자,(60~69세),13643,2508,199,303,484,794,467,621,430,375,185,542,1436,928,550,947,1087,808,602,377,0
788,201912,여자,(70~79세),7311,1681,140,229,372,608,292,492,398,245,159,249,447,461,223,401,368,245,198,103,0
789,201912,여자,(80~89세),4498,880,113,219,237,425,237,326,291,220,123,144,242,281,117,209,132,136,97,69,0
790,201912,여자,(90~99세),805,148,19,45,28,74,33,56,59,37,13,21,52,52,29,32,33,31,29,14,0
791,201912,여자,(100세_이상),26,6,1,0,1,4,1,1,1,3,1,2,1,0,0,1,1,1,1,0,0
792,202001,남자,(0~9세),24212,1829,41,44,193,153,106,177,120,43,60,1430,4632,2263,2000,2586,3152,2821,1707,855,0
793,202001,남자,(10~19세),20256,2182,60,72,209,221,166,249,225,74,100,1726,3161,2235,2172,2033,2236,1462,1173,500,0
794,202001,남자,(20~29세),18390,3628,178,177,494,479,528,468,340,196,163,851,2736,1706,903,1226,1229,1446,981,661,0
795,202001,남자,(30~39세),29905,2946,195,159,428,505,495,449,308,177,116,1250,5835,2746,1615,2747,3206,3673,1859,1196,0
796,202001,남자,(40~49세),33360,3693,218,209,543,623,556,578,463,237,219,2227,5231,3352,2930,3138,3588,2764,1916,875,0
797,202001,남자,(50~59세),21905,3478,310,314,648,914,686,775,598,442,267,1249,2719,1892,1253,1484,1457,1636,1067,716,0
798,202001,남자,(60~69세),13547,2488,254,352,472,904,527,693,499,457,206,522,1338,849,542,802,949,804,547,342,0
799,202001,남자,(70~79세),6111,1304,121,179,276,512,258,401,289,242,121,212,392,361,198,358,348,238,196,105,0
800,202001,남자,(80~89세),2237,534,52,92,141,209,136,208,171,113,59,52,66,112,49,82,70,34,39,18,0
801,202001,남자,(90~99세),231,50,1,10,13,24,16,16,9,8,3,11,11,16,10,10,10,7,3,3,0
802,202001,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
803,202001,여자,(0~9세),23121,1678,40,58,182,167,101,205,111,52,60,1361,4432,2150,1888,2471,3039,2724,1625,777,0
804,202001,여자,(10~19세),20098,2071,59,64,179,193,157,205,190,63,98,1696,3293,2229,2058,2061,2248,1537,1183,514,0
805,202001,여자,(20~29세),18014,2815,124,120,278,360,357,313,252,137,118,837,3300,2055,840,1442,1325,1632,1025,684,0
806,202001,여자,(30~39세),31380,2516,90,117,249,334,257,290,212,102,85,1495,6390,3120,2100,3174,3720,3811,2125,1193,0
807,202001,여자,(40~49세),31480,3215,101,129,341,388,288,363,301,137,152,2335,5227,3482,3025,3069,3484,2717,1833,893,0
808,202001,여자,(50~59세),20484,3192,211,246,460,733,536,580,471,312,193,1125,2857,1771,1119,1532,1680,1643,1101,722,0
809,202001,여자,(60~69세),13752,2532,198,304,482,794,468,615,436,374,187,552,1446,944,560,951,1096,830,602,381,0
810,202001,여자,(70~79세),7353,1688,142,228,373,606,294,495,391,248,156,250,455,461,225,410,372,254,204,101,0
811,202001,여자,(80~89세),4523,893,114,219,235,427,237,330,295,220,123,149,243,282,116,202,127,141,103,67,0
812,202001,여자,(90~99세),807,150,18,46,27,73,33,54,58,37,15,21,51,51,29,33,36,32,27,16,0
813,202001,여자,(100세_이상),27,5,1,0,1,4,1,2,1,3,1,2,2,0,1,0,1,1,1,0,0
814,202002,남자,(0~9세),24282,1821,40,47,192,155,106,179,120,43,57,1429,4657,2266,2032,2577,3155,2836,1721,849,0
815,202002,남자,(10~19세),20353,2173,59,73,202,221,160,251,222,72,98,1714,3235,2227,2181,2027,2252,1486,1198,502,0
816,202002,남자,(20~29세),18318,3624,170,178,487,480,531,463,328,193,160,860,2705,1687,901,1234,1234,1466,970,647,0
817,202002,남자,(30~39세),29846,2942,198,163,427,513,499,439,309,175,110,1241,5791,2754,1606,2751,3193,3693,1867,1175,0
818,202002,남자,(40~49세),33636,3679,214,208,537,608,563,586,457,236,219,2229,5373,3367,2941,3158,3611,2825,1946,879,0
819,202002,남자,(50~59세),22035,3495,308,316,651,914,691,765,597,434,266,1251,2746,1897,1281,1492,1475,1660,1073,723,0
820,202002,남자,(60~69세),13716,2507,260,356,472,908,527,700,505,457,204,539,1359,864,552,814,970,827,545,350,0
821,202002,남자,(70~79세),6144,1300,119,181,276,519,260,399,291,247,122,216,394,361,196,367,353,236,205,102,0
822,202002,남자,(80~89세),2260,541,53,92,138,212,139,211,169,112,60,53,71,114,49,84,69,34,41,18,0
823,202002,남자,(90~99세),235,53,1,10,14,22,16,17,11,7,3,11,10,16,10,10,11,7,3,3,0
824,202002,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
825,202002,여자,(0~9세),23163,1669,40,57,179,170,99,200,112,51,58,1371,4450,2155,1879,2470,3052,2747,1619,785,0
826,202002,여자,(10~19세),20214,2071,55,64,177,195,150,207,183,62,96,1683,3394,2233,2057,2065,2250,1573,1192,507,0
827,202002,여자,(20~29세),17906,2809,119,120,268,352,357,305,246,134,116,847,3246,2043,848,1444,1322,1643,1022,665,0
828,202002,여자,(30~39세),31435,2497,92,117,252,326,251,287,206,100,82,1506,6418,3136,2097,3190,3708,3841,2139,1190,0
829,202002,여자,(40~49세),31808,3237,101,131,334,384,293,358,297,137,148,2346,5363,3501,3036,3071,3521,2783,1868,899,0
830,202002,여자,(50~59세),20595,3185,210,246,455,733,539,575,474,309,194,1142,2844,1794,1140,1541,1697,1687,1099,731,0
831,202002,여자,(60~69세),13929,2547,198,306,487,801,479,621,442,374,187,569,1471,950,573,963,1118,835,614,394,0
832,202002,여자,(70~79세),7369,1692,142,226,370,610,294,499,386,253,154,253,452,455,227,414,377,262,202,101,0
833,202002,여자,(80~89세),4558,896,112,208,238,427,238,331,296,220,127,151,248,288,118,214,126,146,106,68,0
834,202002,여자,(90~99세),819,151,18,45,28,73,33,56,61,35,14,21,54,52,30,33,35,35,26,19,0
835,202002,여자,(100세_이상),27,6,1,0,1,4,1,2,1,3,1,2,1,0,1,0,1,1,1,0,0
836,202003,남자,(0~9세),24283,1809,43,48,182,148,106,176,116,42,57,1428,4659,2260,2023,2572,3187,2859,1712,856,0
837,202003,남자,(10~19세),20457,2167,61,72,201,223,163,253,226,73,100,1714,3264,2239,2175,2036,2293,1489,1205,503,0
838,202003,남자,(20~29세),18371,3613,175,186,480,479,535,466,336,189,166,874,2704,1698,901,1243,1253,1467,959,647,0
839,202003,남자,(30~39세),29818,2918,201,158,423,513,489,442,313,176,110,1232,5778,2775,1591,2749,3227,3690,1860,1173,0
840,202003,남자,(40~49세),33758,3684,215,202,528,612,576,581,454,233,214,2249,5389,3381,2939,3163,3667,2848,1948,875,0
841,202003,남자,(50~59세),22164,3507,310,316,649,907,682,763,595,420,261,1251,2771,1904,1319,1496,1507,1682,1092,732,0
842,202003,남자,(60~69세),13813,2517,263,353,476,915,524,693,506,464,211,538,1373,881,551,816,1001,823,554,354,0
843,202003,남자,(70~79세),6174,1306,120,185,273,514,263,404,290,249,119,219,394,362,202,371,354,235,209,105,0
844,202003,남자,(80~89세),2285,548,53,93,139,217,140,214,173,111,62,56,73,110,49,86,70,32,39,20,0
845,202003,남자,(90~99세),237,54,1,10,14,22,15,17,11,7,3,11,8,17,10,11,12,7,4,3,0
846,202003,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
847,202003,여자,(0~9세),23155,1651,42,54,181,166,98,204,112,52,57,1360,4442,2139,1882,2465,3078,2743,1641,788,0
848,202003,여자,(10~19세),20288,2080,55,64,173,196,154,205,180,64,95,1682,3443,2248,2055,2070,2258,1573,1193,500,0
849,202003,여자,(20~29세),17952,2800,123,123,263,351,357,306,251,132,123,836,3267,2053,848,1439,1347,1650,1022,661,0
850,202003,여자,(30~39세),31417,2473,94,117,250,324,239,286,201,98,84,1505,6392,3138,2090,3204,3712,3860,2150,1200,0
851,202003,여자,(40~49세),31952,3234,104,131,331,386,303,354,298,137,152,2342,5398,3512,3032,3088,3575,2798,1883,894,0
852,202003,여자,(50~59세),20682,3190,213,243,462,725,534,571,473,306,194,1161,2863,1789,1160,1544,1726,1694,1088,746,0
853,202003,여자,(60~69세),14022,2560,202,307,489,804,482,619,434,372,191,569,1487,957,571,979,1151,827,627,394,0
854,202003,여자,(70~79세),7389,1689,140,226,368,610,296,501,384,259,155,252,456,456,235,411,383,259,205,104,0
855,202003,여자,(80~89세),4562,903,113,210,237,433,239,335,293,215,128,148,242,283,115,217,131,142,108,70,0
856,202003,여자,(90~99세),826,153,18,45,27,73,34,53,62,35,15,20,53,57,31,33,35,39,25,18,0
857,202003,여자,(100세_이상),29,7,1,0,1,4,1,3,1,3,1,2,1,0,1,0,1,1,1,0,0
858,202004,남자,(0~9세),24288,1785,41,48,180,149,103,180,115,40,58,1445,4669,2258,2007,2573,3214,2865,1703,855,0
859,202004,남자,(10~19세),20536,2166,59,71,201,230,156,252,228,71,98,1713,3273,2254,2181,2039,2319,1505,1216,504,0
860,202004,남자,(20~29세),18328,3592,176,191,471,482,532,462,333,186,166,876,2709,1683,907,1243,1251,1463,964,641,0
861,202004,남자,(30~39세),29757,2907,205,159,416,512,492,442,314,174,109,1226,5730,2772,1595,2739,3242,3697,1858,1168,0
862,202004,남자,(40~49세),33797,3675,207,205,527,607,574,587,446,226,211,2254,5409,3378,2930,3174,3683,2877,1948,879,0
863,202004,남자,(50~59세),22259,3503,314,312,655,903,673,748,590,415,259,1261,2782,1919,1328,1513,1533,1701,1115,735,0
864,202004,남자,(60~69세),13903,2541,262,361,478,923,532,700,511,472,214,536,1367,881,551,814,1011,830,560,359,0
865,202004,남자,(70~79세),6184,1312,120,184,266,523,265,402,289,250,119,223,390,366,204,368,352,234,212,105,0
866,202004,남자,(80~89세),2289,551,53,93,144,216,140,218,170,112,62,55,73,108,47,87,70,31,38,21,0
867,202004,남자,(90~99세),247,58,2,12,13,23,15,17,12,7,3,12,8,17,11,11,12,7,4,3,0
868,202004,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
869,202004,여자,(0~9세),23100,1631,41,54,183,158,100,206,109,50,56,1350,4448,2119,1869,2451,3095,2751,1638,791,0
870,202004,여자,(10~19세),20333,2078,52,63,171,198,151,202,179,62,93,1687,3452,2254,2051,2083,2265,1589,1202,501,0
871,202004,여자,(20~29세),17946,2790,124,119,255,354,350,312,252,133,113,836,3304,2050,857,1431,1362,1638,1013,653,0
872,202004,여자,(30~39세),31350,2448,93,121,246,331,241,280,202,96,78,1500,6379,3129,2077,3170,3744,3882,2137,1196,0
873,202004,여자,(40~49세),32055,3236,104,128,333,377,285,361,293,135,144,2357,5423,3537,3030,3106,3599,2818,1895,894,0
874,202004,여자,(50~59세),20741,3187,213,245,459,730,536,565,475,297,192,1178,2857,1800,1171,1546,1725,1710,1106,749,0
875,202004,여자,(60~69세),14103,2582,200,311,486,813,492,623,434,374,190,565,1489,960,579,975,1169,834,636,391,0
876,202004,여자,(70~79세),7390,1692,141,225,361,611,296,496,383,258,155,255,449,464,236,408,390,265,201,104,0
877,202004,여자,(80~89세),4586,908,113,210,241,432,241,336,298,214,132,149,240,284,112,225,131,141,110,69,0
878,202004,여자,(90~99세),843,159,17,45,28,74,34,55,62,36,15,21,53,59,31,32,36,40,25,21,0
879,202004,여자,(100세_이상),29,7,1,0,1,4,1,3,1,3,1,2,1,0,1,0,1,1,1,0,0
880,202005,남자,(0~9세),24223,1788,40,50,183,142,99,174,109,41,56,1435,4659,2246,1988,2557,3226,2871,1701,858,0
881,202005,남자,(10~19세),20579,2157,61,69,201,224,155,245,230,70,97,1720,3289,2255,2190,2052,2331,1514,1218,501,0
882,202005,남자,(20~29세),18292,3583,176,190,470,492,543,478,323,183,169,874,2674,1674,906,1248,1264,1456,951,638,0
883,202005,남자,(30~39세),29668,2900,205,154,426,515,499,441,320,176,109,1217,5706,2772,1611,2712,3245,3670,1833,1157,0
884,202005,남자,(40~49세),33837,3682,202,203,522,598,578,584,439,225,210,2241,5445,3362,2931,3186,3703,2888,1955,883,0
885,202005,남자,(50~59세),22363,3516,315,310,659,900,688,743,595,415,257,1277,2774,1926,1325,1524,1551,1722,1121,745,0
886,202005,남자,(60~69세),13954,2537,263,364,479,922,532,708,513,474,214,538,1366,890,551,823,1016,840,560,364,0
887,202005,남자,(70~79세),6242,1326,121,183,268,526,268,407,289,251,121,218,396,366,209,372,364,244,207,106,0
888,202005,남자,(80~89세),2286,547,53,93,145,218,140,216,168,113,62,55,73,106,48,86,72,33,37,21,0
889,202005,남자,(90~99세),248,62,2,11,13,23,15,16,12,7,3,12,9,16,11,12,10,7,4,3,0
890,202005,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
891,202005,여자,(0~9세),23006,1623,43,55,179,153,99,200,103,49,56,1342,4428,2106,1857,2440,3094,2746,1636,797,0
